url,ten_san_pham,thuong_hieu,gia_ban,sku,mo_ta_ngan,Loại case,Hỗ trợ quạt,Số khe cắm PCI,Kích thước,Hãng sản xuất,Loại tản nhiệt,Số vòng quay của quạt,Độ ồn (dBA),Kết nối,Chipset,Socket,Khe RAM tối đa ,Kiểu RAM hỗ trợ,Dung lượng RAM tối đa ,Số cổng USB,LAN,Âm thanh,Loại ổ cứng,Kết nối ,Dung lượng,Tốc độ đọc,Hỗ trợ hệ điều hành,Công suất nguồn,Quạt làm mát,Tiêu chuẩn nguồn,Dung lượng ổ cứng,Chất liệu,Tính năng khác,Loại RAM,Bus RAM,Hỗ trợ,Độ trễ,Điện áp,Đèn LED,Nhiệt độ hoạt động,Dòng sản phẩm ,Thế hệ CPU,Số nhân,Số luồng,Tốc độ xử lý ,Cache,Phiên bản PCI Express,Chip đồ họa,Điện năng tiêu thụ,Công nghệ hỗ trợ,Tốc độ ghi,Chất liệu ,Chip AI,Tiến trình sản xuất,Cổng giao tiếp,Kiểu bộ nhớ,Giao diện bộ nhớ,Loại GPU,GPU clock,Giao tiếp PCI,Số lượng đơn vị xử lí ,Tản nhiệt,Đầu cấp nguồn,Nguồn đề xuất,Tốc độ vòng quay,Bộ nhớ đệm,Tuổi thọ quạt,Tiện ích,Dòng điện vào,Công nghệ/Đạt chứng nhận,Công suất
https://cellphones.com.vn/case-may-tinh-xigmatek-pano-m.html,Case máy tính Xigmatek Pano M (No Fan) M-ATX Đen,XIGMATEK,Liên hệ,CMT.XM.101.B,"Mua Case máy tính Xigmatek Pano M (No Fan) M-ATX Đen chính hãng - Giá rẻ, đảm bảo chất lượng, độ bền cao, bảo hành uy tín, giao hàng tận nơi toàn quốc.",Mid Tower,Cạnh: 120mm x 2 (tuỳ chọn)Sau: 120mm x 1 (tuỳ chọn)Nóc: 120mm x 3 (tùy chọn)Đáy: 120mm x 3 (tùy chọn),5 khe cắm ,460 x 285 x 368 mm,XIGMATEK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://cellphones.com.vn/o-cung-di-dong-ssd-sandisk-e61-extreme-v2-monterey-1tb.html,Ổ cứng di động SSD Sandisk E61 Extreme V2 Monterey 1TB,Sandisk,Liên hệ,OC.SD.08.M,"Mua Ổ cứng di động SSD Sandisk E61 Extreme V2 Monterey 1TB chính hãng - Giá rẻ, đảm bảo chất lượng, độ bền cao, hỗ trợ giao hàng tận nơi toàn quốc.",,,,,Sandisk,,,,USB-C (USB 3.2 Gen2),,,,,,,,,SSD,,,1050 MB/s,Windows 10/11MacOS Linux iOS/iPadOSAndroid,,,,1TB,,Chống nước IP65 Bảo mật AES 256-bit Encryption,,,,,,,,,,,,,,,,,,1000 MB/s,,,,,,,,,,,,,,,,,,,,
https://cellphones.com.vn/ram-corsair-vengeance-rgb-rs-ddr4-3200mhz-8gb.html,Ram Corsair Vengeance RGB RS DDR4 3200MHZ 8GB,Corsair,Liên hệ,ram-corsair-vengeance-rgb-rs-ddr4-3200mhz-8gb,"Mua Ram PC Corsair Vengeance RGB RS DDR4 3200MHZ 8GB (1*8GB) chính hãng - Giá rẻ, đảm bảo chất lượng, độ bền cao, hỗ trợ giao hàng tận nơi toàn quốc.",,,,,Corsair,,,,,,,,,,,,,,,8GB,,,,,,,,,DDR4,3200MHz,"DIMM (PC, Desktop)",16-20-20-38,1.2 - 1.35V,Hỗ trợ LED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://cellphones.com.vn/case-may-tinh-xigmatek-sky-ii-arctic-3f.html,Case máy tính Xigmatek Sky II Arctic 3F (3 Fan) ATX,XIGMATEK,Liên hệ,CMT.XM.75,"Mua Case máy tính Xigmatek Sky II Arctic 3F (3 Fan) ATX chính hãng - Giá rẻ, đảm bảo chất lượng, độ bền cao, hỗ trợ giao hàng tận nơi toàn quốc.",Mid Tower,Nóc: 120 - 140 mm x 2Sau: 120 mm x 1Trước: 120 mm x 3 hoặc 140 mm x 2,7,365 x 200 x 450 mm,XIGMATEK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Thép,,,,,,,,,,,,,,,,,,,
https://cellphones.com.vn/vga-msi-geforce-rtx-5060-ti-16g-ventus-2x-plus.html,VGA MSI GeForce RTX 5060 Ti 16G Ventus 2X Plus,MSI,Liên hệ,VGA.MSI.76,"Mua VGA MSI GeForce RTX 5060 Ti 16G Ventus 2X Plus chính hãng - Giá rẻ, đảm bảo chất lượng, độ bền cao, hỗ trợ giao hàng tận nơi toàn quốc.",,,,,MSI,,,,,NVIDIA,,,,,,,,,,16GB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GDDR7,128-bit,NVIDIA GeForce RTX 5060 Ti,Boost: 2572 MHzExtreme Performance: 2587 MHz,PCI Express® Gen 5 x16,4608 CUDA,2 quạt,8-pin x 1,600W,,,,,,,
https://cellphones.com.vn/case-may-tinh-corsair-3500x.html,Case máy tính Corsair 3500X,Corsair,Liên hệ,case-may-tinh-corsair-3500x,"Mua Case máy tính Corsair 3500X chính hãng - Giá rẻ, đảm bảo chất lượng, độ bền cao, bảo hành uy tín, giao hàng tận nơi toàn quốc.",Mid Tower,"Trên: 3x 120mm, 2x 140mmBên hông: 3x 120mm, 2x 140mmDưới: 3x 120mm, 1x 140mmSau: 1x 120mm",4 dọc + 7 ngang,506 x 240 x 460 mm,Corsair,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Thép + Kính cường lực,,,1 x USB 3.2 Gen 2 Type-C2 x USB 3.2 Gen 1 Type-A1 x Audio in/out,,,,,,,,,,,,,,,,
https://cellphones.com.vn/cpu-intel-core-i3-13100f.html,CPU Intel Core i3 13100F,Intel,Liên hệ,CPU.IT.54,"Mua CPU Intel Core i3 13100F chính hãng - Giá rẻ, đảm bảo chất lượng, độ bền cao, hỗ trợ giao hàng tận nơi toàn quốc.",,,,,Intel,,,,,Intel,LGA 1700,,,,,,,,,,,,,,,,,,,,,,,,,Core i3,Intel thế hệ 13,4,8,3.4 GHz - 4.5 GHz,L1: 12 MBL2: 5 MB,4.05.0,,58 W (Tối đa 110 W),Công nghệ Intel GNA 3.0Tăng cường học sâu Intel® Deep Learning BoostCông Nghệ Intel® Speed ShiftCông nghệ Intel® Turbo Boost 2.0Intel® 64Công nghệ siêu Phân luồng Intel®,,,,,,,,,,,,,,,,,,,,,
https://cellphones.com.vn/o-cung-ssd-transcend-110s-nvme-pcie-gen3-x4-256gb.html,Ổ cứng SSD Transcend 110S NVMe PCIe Gen3 x4 256GB,Transcend,Liên hệ,OC.TC.41,"Mua Ổ cứng SSD Transcend 110S NVMe PCIe Gen3 x4 256GB chính hãng - Giá rẻ, đảm bảo chất lượng, độ bền cao, hỗ trợ giao hàng tận nơi toàn quốc.",,,,,Transcend,,,,,,,,,,,,,SSD,M2 PCIe,256GB,1600 MB/s,Microsoft Windows 7 trở lênLinux Kernel 2.6.31 trở lên,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://cellphones.com.vn/cpu-intel-core-i7-12700-tray.html,CPU Intel Core i7 12700 (Tray),Intel,Liên hệ,CPU.IT.105,"Mua CPU Intel Core i7 12700 (Tray) chính hãng - Giá rẻ, đảm bảo chất lượng, độ bền cao, hỗ trợ giao hàng tận nơi toàn quốc.",,,,,Intel,,,,,Intel,LGA 1700,,,,,,,,,,,,,,,,,,,,,,,,,Core i7,Intel thế hệ 12,12,20,3.6 - 4.9 GHz,L1: 25MBL2: 12 MB,5.0 và 4.0,UHD Graphics 770,125W (Tối đa 180W),Intel® Speed ShiftIntel® Turbo BoostIntel® Standard Manageability (ISM)Intel® OS GuardKhóa bảo mật,,,,,,,,,,,,,,,,,,,,,
https://cellphones.com.vn/cpu-intel-core-ultra-u5-245kf.html,CPU Intel Core Ultra 5 245KF,Intel,Liên hệ,CPU.IT.82,"Mua CPU Intel Core Ultra U5 245KF chính hãng - Giá rẻ, đảm bảo chất lượng, độ bền cao, hỗ trợ giao hàng tận nơi toàn quốc.",,,,,Intel,,,,,Intel,FCLGA1851,,,,,,,,,,,,,,,,,,,,,,,,,Core Ultra 5,Intel thế hệ 14,14,14,3.6 GHz - 5.2 GHz,L1: 24 MBL2: 26 MB,5.0 và 4.0,,125 W (Tối đa 159 W),Công nghệ Intel GNA 3.5Công nghệ Intel® Turbo Boost 2.0Intel® 64Công nghệ Intel® Threat Detection Technology (TDT)Công nghệ Intel® AI Boost,,,Intel AI Boost (13 TOPS),TSMC N3B,,,,,,,,,,,,,,,,,
https://cellphones.com.vn/o-cung-di-dong-ssd-sandisk-e61-extreme-v2-sky-blue-1tb.html,Ổ cứng di động SSD Sandisk E61 Extreme V2 Sky Blue 1TB,Sandisk,Liên hệ,OC.SD.08.BL,"Mua Ổ cứng di động SSD Sandisk E61 Extreme V2 Sky Blue 1TB chính hãng - Giá rẻ, đảm bảo chất lượng, độ bền cao, hỗ trợ giao hàng tận nơi toàn quốc.",,,,,Sandisk,,,,USB-C (USB 3.2 Gen2),,,,,,,,,SSD,,,1050 MB/s,Windows 10/11MacOS Linux iOS/iPadOSAndroid,,,,1TB,,Chống nước IP65 Bảo mật AES 256-bit Encryption,,,,,,,,,,,,,,,,,,1000 MB/s,,,,,,,,,,,,,,,,,,,,
https://cellphones.com.vn/mainboard-asus-prime-h610m-k-d4.html,Mainboard Asus PRIME H610M-K D4,ASUS,Liên hệ,PC.M.22,"Mua Mainboard Asus PRIME H610M-K D4 chính hãng - Giá rẻ, đảm bảo chất lượng, độ bền cao, hỗ trợ giao hàng tận nơi toàn quốc.",,,,M-ATX,ASUS,,,,,Intel,LGA 1700,2,DDR4,64GB,1x USB 3.2 Gen 1 hỗ trợ thêm 2 cổng USB 3.2 Gen 11x USB 2.0 hỗ trợ thêm 2 USB 2.02x USB 3.2 Gen 1 (2 x Type-A)4x USB 2.0 (4 x Type-A),1x Realtek 1Gb Ethernet,3x Audio jacks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://cellphones.com.vn/nguon-may-tinh-corsair-sf1000l.html,Nguồn máy tính Corsair SF1000L,Corsair,Liên hệ,NMT.CS.33,"Mua Nguồn máy tính Corsair SF1000L chính hãng - Giá rẻ, đảm bảo chất lượng, độ bền cao, bảo hành uy tín, giao hàng tận nơi toàn quốc.",,,,,Corsair,,,,,,,,,,,,,,,,,,1000 W,120 mm ,80 Plus Gold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://cellphones.com.vn/nguon-may-tinh-corsair-rm1200x-shift.html,Nguồn máy tính Corsair RM1200X Shift,Corsair,Liên hệ,nguon-may-tinh-corsair-rm1200x-shift,"Mua Nguồn máy tính Corsair RM1200X Shift chính hãng - Giá rẻ, đảm bảo chất lượng, độ bền cao, bảo hành uy tín, giao hàng tận nơi toàn quốc.",,,,,Corsair,,,,,,,,,,,,,,,,,,1200 W,140 mm,80 Plus Gold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://cellphones.com.vn/o-cung-di-dong-ssd-kingston-xs2000-usb-3-2-gen-2x2-chong-nuoc-ip55-1tb.html,Ổ cứng di động SSD Kingston XS2000 USB 3.2 Gen 2x2 chống nước IP55 1TB,Kingston,Liên hệ,OC.KS.06.SKU,"Mua Ổ cứng di động SSD Kingston XS2000 USB 3.2 Gen 2x2 chống nước IP55 1TB chính hãng - Giá rẻ, đảm bảo chất lượng, độ bền cao, hỗ trợ giao hàng tận nơi toàn quốc.",,,,,Kingston,,,,USB 3.2 Gen 2,,,,,,,,,SSD,,,2000 MB/s,"Windows 11, 10, 8.1macOS (v.10.14.x +) Linux (v. 2.6.x +) Chrome OS",,,,1TB,Kim loại + nhựa,"Chống nước, chống bụi IP55 và chống sốc ở độ cao lên tới 1.8 métCông nghệ NAND Flash",,,,,,,,,,,,,,,,,,2000 MB/s,,,,,,,,,,,,,,,,,,,,
https://cellphones.com.vn/o-cung-ssd-kingston-sa400s37-sata-2-5-inch-240gb.html,Ổ cứng SSD Kingston SA400S37 SATA 2.5 inch 240GB,Kingston,Liên hệ,OC.KT.11,"Mua Ổ cứng SSD Kingston SA400S37 SATA 2.5 inch 240GB  chính hãng - Giá rẻ, đảm bảo chất lượng, độ bền cao, hỗ trợ giao hàng tận nơi toàn quốc.",,,,,Kingston,,,,Sata III 6 Gbps,,,,,,,,,SSD,SATA III,240GB,500 MB/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://cellphones.com.vn/vga-msi-geforce-rtx-5060-8gb-ventus-2x-oc.html,VGA MSI GeForce RTX 5060 8GB VENTUS 2X OC,MSI,Liên hệ,vga-msi-geforce-rtx-5060-8gb-ventus-2x-oc,"Mua VGA MSI GeForce RTX 5060 8GB VENTUS 2X OC chính hãng - Giá rẻ, đảm bảo chất lượng, độ bền cao, hỗ trợ trả góp 0%, giao hàng miễn phí toàn quốc.",,,,,MSI,,,,,NVIDIA,,,,,,,,,,8GB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GDDR7,128-bit,NVIDIA GeForce RTX 5060,Hiệu suất cực cao: 2535 MHz (MSI Center) Tăng tốc: 2527 MHz,PCI Express Gen 5 x16 (sử dụng x8),3840 Units,2 quạt (Quạt TORX 5.0: Cánh quạt được liên kết bằng vòng cung có tác dụng ổn định và duy trì luồng khí áp suất cao),8-pin x1,550 W,,,,,,,
https://cellphones.com.vn/cpu-intel-core-i3-14100f.html,CPU Intel Core i3 14100F,Intel,Liên hệ,CPU.IT.74,"Mua CPU Intel Core i3 14100F chính hãng - Giá rẻ, đảm bảo chất lượng, độ bền cao, hỗ trợ giao hàng tận nơi toàn quốc.",,,,,Intel,,,,,Intel,LGA 1700,,,,,,,,,,,,,,,,,,,,,,,,,Core i3,Intel thế hệ 14,4,8,3.5 - 4.7 GHz,L1: 12 MBL2: 5 MB	,4.05.0,,58 W (Tối đa 110 W),Intel® 64Công nghệ theo dõi nhiệtCông Nghệ Intel® Speed ShiftCông nghệ Intel® Turbo Boost 2.0Công nghệ Intel SpeedStep® nâng caoIntel® Gaussian &amp; Neural Accelerator 3.0,,,,,,,,,,,,,,,,,,,,,
https://cellphones.com.vn/o-cung-ssd-wd-sn850x-nvme-pcie-gen4-x4-m-2-2280-4tb.html,Ổ cứng SSD WD Black SN850X NVME PCIe Gen4 x4 M.2 2280 4TB,Western Digital,Liên hệ,OC.WD.90,"Mua Ổ cứng SSD WD Black SN850X NVME PCIe Gen4 x4 M.2 2280 4TB chính hãng - Giá rẻ, đảm bảo chất lượng, độ bền cao, hỗ trợ giao hàng tận nơi toàn quốc.",,,,,Western Digital,,,,,,,,,,,,,SSD,M2 PCIe,4TB,7300 MB/s,Windows® 10+PlayStation®5 (chỉ hỗ trợ mẫu Heatsink),,,,,,,,,,,,,,,,,,,,,,,,,,,,PCIe Gen4 x4,,,,,,,,,,,,,,,,
https://cellphones.com.vn/case-may-tinh-xigmatek-ocean-m-nano-m-atx.html,Case máy tính Xigmatek Ocean M NANO M-ATX,XIGMATEK,Liên hệ,CMT.XM.85.B,"Mua Case máy tính Xigmatek Ocean M NANO M-ATX chính hãng - Giá rẻ, đảm bảo chất lượng, độ bền cao, hỗ trợ giao hàng tận nơi toàn quốc.",Mid Tower,Sau: 120mm fan x 1 (tùy chọn) Đáy: 120mm fan x 2 (tùy chọn) Mặt MB: 120mm fan x 2 (tùy chọn),4,350 x 277 x 380 mm,XIGMATEK,,,,USB3.0 x 1  USB2.0 x2  Audio in/out x 1 (HD Audio),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://cellphones.com.vn/mainboard-asus-prime-b860m-k-ddr5.html,Mainboard Asus Prime B860M-K DDR5,ASUS,Liên hệ,MB.AS.272,"Mua Mainboard Asus Prime B860M-K DDR5 chính hãng - Giá rẻ, đảm bảo chất lượng, độ bền cao, hỗ trợ giao hàng tận nơi toàn quốc.",,,,micro-ATX,ASUS,,,,,Intel,LGA 1851,2,DDR5,128GB,Phía sau (6 cổng) 1 x USB 10Gbps (Type-A) 2 x USB 5Gbps (Type-A) 3 x USB 2.0 (Type-A) Phía trước (7 cổng) 1 x USB 5Gbps (Type-C) 1 x đầu cắm USB 5Gbps hỗ trợ thêm 2 cổng USB 5Gbps 2 x đầu cắm USB 2.0 hỗ trợ thêm 4 cổng USB 2.0,1 x Realtek 2.5Gb Ethernet ASUS LANGuard,"Realtek 7.1 Surround Sound High Definition Audio CODEC  Hỗ trợ: Phát hiện jack, đa luồng, chuyển đổi jack phía trước  Hỗ trợ phát lại lên đến 24-Bit/192 kHz  Tính năng âm thanh  Bảo vệ âm thanh  Tụ âm thanh cao cấp",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://cellphones.com.vn/ram-transcend-ddr5-5600mhz-8gb.html,RAM Laptop Transcend DDR5 5600MHz 8GB,Transcend,Liên hệ,R.TC.05,"Mua RAM Laptop Transcend DDR5 5600MHz 8GB chính hãng - Giá rẻ, đảm bảo chất lượng, độ bền cao, hỗ trợ giao hàng tận nơi toàn quốc.",,,,,Transcend,,,,,,,,,,,,,,,8GB,,,,,,,,,DDR5,5600MHz,SO-DIMM (Laptop),CL46,1.1V,Không hỗ trợ LED,0 - 85°C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://cellphones.com.vn/o-cung-ssd-kingston-fury-renegade-g5-pcie-5-0-nvme-m-2-2tb.html,Ổ cứng SSD Kingston Fury Renegade G5 PCie 5.0 NVMe M.2 SSD SFYR2S/2T0 2TB,Kingston,Liên hệ,OC.KS.10,"Mua Ổ cứng SSD Kingston Fury Renegade G5 PCie 5.0 NVMe M.2 SSD SFYR2S/2T0 2TB chính hãng - Giá rẻ, đảm bảo chất lượng, độ bền cao, hỗ trợ giao hàng tận nơi toàn quốc.",,,,,Kingston,,,,,,,,,,,,,SSD,M2 PCIe,2TB,14700 MB/s,,,,,,,MTBF (Tuổi thọ trung bình) 2.000.000 giờ3D TLCBộ tản nhiệt nhôm graphene mỏng nhẹ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://cellphones.com.vn/o-cung-di-dong-ssd-kingston-xs1000-usb-3-2-gen-2-den-1tb.html,Ổ cứng di động SSD Kingston XS1000 USB 3.2 Gen 2 1TB Đen,Kingston,Liên hệ,o-cung-di-dong-ssd-kingston-xs1000-usb-3-2-gen-2-den-1tb,"Mua Ổ cứng di động SSD Kingston XS1000 USB 3.2 Gen 2 1TB chính hãng - Giá rẻ, đảm bảo chất lượng, độ bền cao, hỗ trợ giao hàng tận nơi toàn quốc.",,,,,Kingston,,,,USB 3.2 Gen 2,,,,,,,,,SSD,,,1050 MB/s,Windows 11/10 macOS (v.10.15.x +)Linux (v. 4.4.x +)Chrome OS,,,,1TB,Kim loại + nhựa,,,,,,,,,,,,,,,,,,,1000 MB/s,,,,,,,,,,,,,,,,,,,,
https://cellphones.com.vn/o-cung-ssd-transcend-mte410s-m-2-2242-pcie-gen4x4-1tb.html,Ổ cứng SSD Transcend MTE410S M.2 2242 PCIE Gen 4x4 (R 5000/W 3500) 1TB,Transcend,Liên hệ,OC.TC.35.1,"Mua Ổ cứng SSD Transcend MTE410S M.2 2242 PCIE Gen 4x4 (R 5000/W 3500) 1TB chính hãng - Giá rẻ, đảm bảo chất lượng, độ bền cao, hỗ trợ trả góp 0%, giao hàng miễn phí toàn quốc.",,,,,Transcend,,,,,,,,,,,,,SSD,M2 PCIe,1TB,5000 MB/s,Microsoft Windows 7 hoặc về sauLinux Kernel 2.6.31 hoặc về sau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://cellphones.com.vn/tan-nhiet-nuoc-xigmatek-fenix-ii-240-arctic.html,Tản nhiệt nước Xigmatek Fenix II 240 Arctic,XIGMATEK,Liên hệ,tan-nhiet-nuoc-xigmatek-fenix-ii-240-arctic,"Mua Tản nhiệt nước Xigmatek Fenix II 240 Arctic chính hãng - Giá rẻ, đảm bảo chất lượng, độ bền cao, hỗ trợ giao hàng tận nơi toàn quốc.",,,,,XIGMATEK,Tản nhiệt nước,600 ~ 1800 RPM ± 10%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://cellphones.com.vn/mainboard-asus-tuf-gaming-b760m-plus-wifi-d4.html,Mainboard Asus TUF Gaming B760M-PLUS Wifi D4,ASUS,Liên hệ,MB.AS.83,"MuaMainboard Asus TUF Gaming B760M-PLUS Wifi D4 chính hãng - Giá rẻ, đảm bảo chất lượng, độ bền cao, hỗ trợ giao hàng tận nơi toàn quốc.",,,,M-ATX,ASUS,,,,,Intel,LGA 1700,4,DDR4,128GB,Mặt trước:  1 x Đầu nối USB 3.2 Gen 1 (hỗ trợ USB Type-C ® )   1 x Đầu cắm USB 3.2 Gen 1 hỗ trợ thêm 2 USB 3.2 Gen 1 cổng   2 x đầu cắm USB 2.0 hỗ trợ thêm 4 cổng USB 2.0  Mặt sau:  1 x Cổng USB 3.2 Gen 2x2 (1 x USB Type-C ® )  4 x,1 x Realtek 2.5Gb Ethernet,Realtek 7.1 CODEC ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://cellphones.com.vn/mainboard-asrock-b450m-hdv-r4.html,Mainboard ASRock B450M HDV R4,ASRock,Liên hệ,MB.AR.20,"Mua Mainboard ASRock B450M HDV R4 chính hãng - Giá rẻ, đảm bảo chất lượng, độ bền cao, hỗ trợ giao hàng tận nơi toàn quốc.",,,,M-ATX,ASRock,,,,,AMD,AM4,2,DDR4,64GB,2 x USB 2.0  4 x USB 3.1 Gen1,PCIE x1 Gigabit LAN 10/100/1000 Mb/sRealtek RTL8111H, 7.1 CH HD Audio (Realtek ALC887/897 Audio Codec),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://cellphones.com.vn/mainboard-msi-pro-h610m-s-ddr4.html,Mainboard MSI Pro H610M-S DDR4,MSI,Liên hệ,MB.MSI.08,"Mua mainboard MSI Pro H610M-S DDR4 chính hãng - Giá rẻ, đảm bảo chất lượng, độ bền cao, hỗ trợ giao hàng tận nơi toàn quốc.",,,,M-ATX,MSI,,,,,Intel,LGA 1700,2,DDR4,64GB,4 x USB 2.0 (phía sau)4 x USB 2.0 (phía trước)2 x USB 5Gbps Type-A (phía sau)2 x USB 5Gbps Type-A (phía trước),Realtek® RTL8111H Gigabit LAN,Realtek® ALC897 CodecÂm thanh độ phân giải cao 7.1 kênh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://cellphones.com.vn/tan-nhiet-khi-corsair-a115.html,Tản nhiệt khí Corsair A115,Corsair,Liên hệ,tan-nhiet-khi-corsair-a115,"Mua Tản nhiệt khí Corsair A115 chính hãng - Giá rẻ, đảm bảo chất lượng, độ bền cao, hỗ trợ giao hàng tận nơi toàn quốc.",,,,,Corsair,Tản nhiệt khí,400 - 1600 RPM ±10%,5 - 33.9 dBA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Vật liệu ống: Ống đồng dẫn nhiệt,,,,,,,,,,,,,,,,,,,
https://cellphones.com.vn/ram-transcend-ddr5-5600mhz-16gb.html,RAM Laptop Transcend DDR5 5600MHz 16GB,Transcend,Liên hệ,R.TC.06,"Mua RAM Laptop Transcend DDR5 5600MHz 16GB chính hãng - Giá rẻ, đảm bảo chất lượng, độ bền cao, hỗ trợ giao hàng tận nơi toàn quốc.",,,,,Transcend,,,,,,,,,,,,,,,16GB,,,,,,,,,DDR5,5600MHz,SO-DIMM (Laptop),CL46,1.1V,Không hỗ trợ LED,0 - 85°C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://cellphones.com.vn/o-cung-di-dong-ssd-kingston-xs2000-usb-3-2-gen-2x2-chong-nuoc-ip55-2tb.html,Ổ cứng di động SSD Kingston XS2000 USB 3.2 Gen 2x2 chống nước IP55 2TB,Kingston,Liên hệ,OC.KS.07.SKU,"Mua Ổ cứng di động SSD Kingston XS2000 USB 3.2 Gen 2x2 chống nước IP55 2TB chính hãng - Giá rẻ, đảm bảo chất lượng, độ bền cao, hỗ trợ giao hàng tận nơi toàn quốc.",,,,,Kingston,,,,USB 3.2 Gen 2,,,,,,,,,SSD,,,2000 MB/s,"Windows 11, 10, 8.1 macOS (v.10.14.x +) Linux (v. 2.6.x +) Chrome OS",,,,2TB,Kim loại + nhựa,"Công nghệ NAND FlashChống rơi vỡ ở độ cao lên tới 1.8 mét, cùng mức xếp hạng IP55",,,,,,,,,,,,,,,,,,2000 MB/s,,,,,,,,,,,,,,,,,,,,
https://cellphones.com.vn/ram-transcend-ddr5-4800mhz-16gb.html,RAM Laptop Transcend DDR5 4800MHz 16GB,Transcend,Liên hệ,R.TC.04,"Mua RAM Laptop Transcend DDR5 4800MHz 16GB chính hãng - Giá rẻ, đảm bảo chất lượng, độ bền cao, hỗ trợ giao hàng tận nơi toàn quốc.",,,,,Transcend,,,,,,,,,,,,,,,16GB,,,,,,,,,DDR5,4800MHz,SO-DIMM (Laptop),CL40,1.1V,Không hỗ trợ LED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://cellphones.com.vn/mainboard-gigabyte-z790m-aorus-elite-ax-d5.html,Mainboard Gigabyte Z790M Aorus Elite AX D5,Gigabyte,Liên hệ,MB.GB.66,"Mua Mainboard Gigabyte Z790M Aorus Elite AX D5 chính hãng - Giá rẻ, đảm bảo chất lượng, độ bền cao, hỗ trợ giao hàng tận nơi toàn quốc.",,,,M-ATX,Gigabyte,,,,,Intel,LGA 1700,4,DDR5,128GB,1 x USB Type-C 1 x USB 3.2 Gen 2 Type-A 4 x USB 3.2 Gen 1 4 x USB 2.0/1.1 ,Realtek 2.5GbE LAN chip (2.5 Gbps/1 Gbps/100 Mbps),Realtek ALC1220-VB CODECHigh Definition Audio2/4/5.1/7.1Support for S/PDIF Out,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://cellphones.com.vn/ram-kingston-fury-rgb-ddr5-6000mhz-32gb-kf560c36bbe2ak2-32wp.html,Ram PC Kingston Fury RGB DDR5 6000MHz 32GB (2*16) KF560C36BBE2AK2-32WP,Kingston,Liên hệ,R.KS.11,"Mua Ram PC Kingston Fury RGB DDR5 6000MHz 32GB (2*16) KF560C36BBE2AK2-32WP chính hãng - Giá rẻ, đảm bảo chất lượng, độ bền cao, hỗ trợ trả góp 0%, giao hàng miễn phí toàn quốc.",,,,,Kingston,,,,,,,,,,,,,,,32GB,,,,,,,,,DDR5,6000MHz,"DIMM (PC, Desktop)",36-44-44,1.35V,Hỗ trợ LED,0 độ C đến +85 độ C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://cellphones.com.vn/nguon-may-tinh-xigmatek-x-power-iii-650-600w.html,Nguồn máy tính Xigmatek X-Power III 650 600W,XIGMATEK,Liên hệ,PC.N.31,"Mua Nguồn máy tính Xigmatek X-Power III 650 600W chính hãng - Giá rẻ, đảm bảo chất lượng, độ bền cao, hỗ trợ giao hàng tận nơi toàn quốc.",,,,,XIGMATEK,,,,,,,,,,,,,,,,,,600W,120 mm (1),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
