url,ten_san_pham,thuong_hieu,gia_ban,sku,mo_ta_ngan,Loại card đồ họa,Dung lượng RAM,Loại RAM,Số khe ram,Ổ cứng,Kích thước màn hình,Công nghệ màn hình,Pin,Hệ điều hành,Độ phân giải màn hình,Loại CPU,Cổng giao tiếp,Chip AI,Socket,Treo tường,Tính năng khác
https://cellphones.com.vn/laptop-msi-cyborg-14-a13udx-099vn.html,Laptop MSI Cyborg 14 A13UDX-099VN,MSI,Liên hệ,laptop-msi-cyborg-14-a13udx-099vn,"Mua ngay Laptop MSI Cyborg 14 A13UDX-099VN giá rẻ - Hỗ trợ trả góp 0%, đổi mới 30 ngày, bảo hành chính hãng, giao hàng tận nơi miễn phí.",Nvidia Geforce RTX 3050 6GB GDDR6 Intel Iris Xe Graphics,16GB,DDR5 5200Mhz,2 khe (2 x 8GB),512GB M.2 PCIe NVMe Solid State Drive 1 khe PCIe 2280; Đã sử dụng 1 khe,14 inches,Độ phủ màu 100% sRGBMàn hình chống chói,"3 cell, 53.5Whr",Windows 11 Home SEA,1920 x 1200 pixels (FullHD+),"Intel Core i7-13620H Gen 13th (tốc độ tối đa: 4.9GHz, 10 lõi / 16 luồng, 24MB Cache)",1 x Type-C (USB3.2 Gen 2 / DP) 2 x Type-A USB3.2 Gen 1 1 x HDMI 2.1 (4K @ 60Hz) 1 x RJ45,,,,
https://cellphones.com.vn/imac-pro-2022.html,iMac Pro 2022,Apple,Liên hệ,imac-pro-2022,"Mua máy tính iMac Pro 32 inch 2022 chính hãng - Giá tốt, bảo hành tại Apple Việt Nam, miễn phí giao hàng. Mua ngay iMac Pro 2022 tại đây.",,,,,,,,,,,Apple Silicon 32 nhân,,,,,
https://cellphones.com.vn/laptop-lenovo-loq-15irx10-83je00pevn.html,Laptop Lenovo LOQ 15IRX10 83JE00PEVN,Lenovo,Liên hệ,laptop-lenovo-loq-15irx10-83je00pevn,"Mua ngay Laptop Lenovo LOQ 15IRX10 83JE00PEVN giá rẻ - Hỗ trợ trả góp 0%, đổi mới 30 ngày, bảo hành chính hãng, giao hàng tận nơi miễn phí.","NVIDIA GeForce RTX 5050 8GB GDDR7, Boost Clock 2370MHz, TGP 100W, 440 AI TOPS",16GB,DDR5-4800,"2 khe (1 x 16GB, nâng cấp tối đa 32GB DDR5-4800)","512GB SSD M.2 2242 PCIe 4.0x4 NVMe (Hỗ trợ tối đa 2 ổ M.2 2242 SSD, mỗi ổ tối đa 1TB)",15.6 inches,Độ sáng 300nits Màn hình chống chóiĐộ phủ màu 100% sRGBG-SYNC,"60Wh, 170W Slim Tip (3-pin)","Windows 11 Home Single Language, English + Office Trial + Lenovo AI Now",1920 x 1080 pixels (FullHD),"Intel Core i7-13650HX, 14 lõi (6P + 8E) / 20 luồng, P-core 2.6 / 4.9GHz, E-core 1.9 / 3.6GHz, 24MB","3x USB-A (5Gbps / USB 3.2 Gen 1) 1x USB-C (10Gbps / USB 3.2 Gen 2), với USB PD 65-100W và DisplayPort 1.4 1x HDMI 2.1, lên đến 8K/60Hz 1x Giắc cắm kết hợp tai nghe/micrô (3.5mm) 1x Ethernet (RJ-45) 1x Đầu nối nguồn",,,,
https://cellphones.com.vn/laptop-asus-gaming-rog-zephyrus-duo-16-gx650pz-nm031w.html,Laptop Asus Gaming ROG Zephyrus DUO 16 GX650PZ-NM031W,ASUS,Liên hệ,laptop-asus-gaming-rog-zephyrus-duo-16-gx650pz-nm031w,"Mua ngay Laptop Asus Gaming ROG Zephyrus DUO 16 GX650PZ-NM031W giá rẻ - Hỗ trợ trả góp 0%, đổi mới 30 ngày, bảo hành chính hãng, giao hàng tận nơi miễn phí.",NVIDIA GeForce RTX 4080,32GB,DDR5,2 khe (nâng cấp tối đa 64GB),1TB PCIe 4.0 NVMe M.2 ,16 inches,Thời gian phản hồi 3ms Độ sáng tối đa 1100nits Độ phủ màu DCI-P3 100% Màn hình chống chói,"90WHrs, 4S1P, 4-cell Li-ion",Windows 11 Home,2560 x 1600 pixel (2K),"AMD Ryzen 9 7945HX (64MB L3 cache, up to 5.4GHz, 16 lõi / 32 luồng)",2x Khe cắm M.2 2x Khe cắm DDR5 SO-DIMM 2x PCIe 1x Cổng LAN 2.5G 2x USB 3.2 Gen 2 Type-C 2x USB 3.2 Gen 2 Type-A 1x đầu đọc thẻ (microSD) 1x HDMI 2.1 FRL 1x Jack cắm tai nghe,,,,
https://cellphones.com.vn/laptop-lenovo-loq-15irx9-83dv01h3vn.html,Laptop Lenovo LOQ 15IRX9 83DV01H3VN,Lenovo,Liên hệ,laptop-lenovo-loq-15irx9-83dv01h3vn,"Mua ngay Laptop Lenovo LOQ 15IRX9 83DV01H3VN giá rẻ - Hỗ trợ trả góp 0%, đổi mới 30 ngày, bảo hành chính hãng, giao hàng tận nơi miễn phí.","NVIDIA GeForce RTX 4050 6GB GDDR6, Boost Clock 2370MHz, TGP 105W, 194 AI TOPS",16GB,SODIMM DDR5-4800,"2 khe (1 x 16GB, nâng cấp tối đa 32GB DDR5-4800)","512GB SSD M.2 2242 PCIe 4.0x4 NVMe (Hai khe cắm M.2 2280 PCIe 4.0 x4, nâng cấp dung lượng lên đến 1TB mỗi ổ)",15.6 inches,Độ sáng 300nits Màn hình chống chóiĐộ phủ màu 100% sRGB G-SYNC,"60Wh, 170W Slim Tip (3-pin)","Windows 11 Home Single Language, English",1920 x 1080 pixels (FullHD),"Intel Core i7-13645HX, 14 lõi (6P + 8E) / 20 luồng, P-core up to 4.9GHz, E-core up to 3.5GHz, 24MB Intel Smart Cache","3 x USB-A (USB 3.2 Gen 1, 5Gbps) 1 x USB-C (USB 3.2 Gen 2, 10Gbps, Lenovo PD 140W, DisplayPort 1.4) 1 x HDMI 2.1 (tối đa 8K/60Hz) 1 x Jack tai nghe/mic 3.5 mm 1 x Ethernet (RJ-45) 1 x Cổng nguồn Slim tip",,,,
https://cellphones.com.vn/laptop-lenovo-ideapad-slim-3-14arp10-83k600eavn.html,Laptop Lenovo IdeaPad Slim 3 14ARP10 83K600EAVN,Lenovo,Liên hệ,laptop-lenovo-ideapad-slim-3-14arp10-83k600eavn,"Mua ngay Laptop Lenovo IdeaPad Slim 3 14ARP10 83K600EAVN giá rẻ - Hỗ trợ trả góp 0%, đổi mới 30 ngày, bảo hành chính hãng, giao hàng tận nơi miễn phí.",AMD Radeon 680M Graphics,16GB,SODIMM DDR5-4800,1 khe tối đa 16GB,"512GB SSD M.2 2242 PCIe 4.0x4 NVMe (Hai khe cắm M.2 2242 PCIe 4.0 x4, tối đa 1TB)",14 inches,Độ sáng 300nits Màn hình chống chóiĐộ phủ màu 45% NTSC,"50Wh, 65W Round Tip (3-pin)","Windows 11 Home Single Language, English",1920 x 1200 pixels (WUXGA),"AMD Ryzen 7 7735HS (8 lõi / 16 luồng, 3.2 / 4.75GHz, 4MB L2 / 16MB L3)","2 x USB-A (USB 3.2 Gen 1, 5Gbps) 1 x USB-C (USB 3.2 Gen 1, 5Gbps, PD 45–65W, DisplayPort 1.2) 1 x HDMI 1.4 1 x Jack tai nghe/mic 3.5 mm 1 x Khe thẻ SD 1 x Cổng nguồn tròn",,,,
https://cellphones.com.vn/laptop-asus-gaming-v16-v3607vh-rp024w.html,Laptop ASUS Gaming V16 V3607VH-RP024W,ASUS,Liên hệ,laptop-asus-gaming-v16-v3607vh-rp024w,"Mua ngay Laptop ASUS Gaming V16 V3607VH-RP024W giá rẻ - Hỗ trợ trả góp 0%, đổi mới 30 ngày, bảo hành chính hãng, giao hàng tận nơi miễn phí.",NVIDIA GeForce RTX 5050 8GB GDDR7Intel Graphics,16GB,DDR5 SO-DIMM,Có thể nâng cấp; Cần tháo vỏ dưới/trên,512GB M.2 NVMe PCIe 4.0 SSD,16 inches,Độ sáng 300nitsĐộ phủ màu 45% NTSC Màn hình chống chói,"63WHrs, 3S1P, 3-cell Li-ion",Windows 11 Home,1920 x 1200 pixels (WUXGA),"Intel Core 5 210H 2.2 GHz (12MB Cache, up to 4.8 GHz, 8 lõi, 12 luồng)",1x USB 3.2 Gen 1 Type-C hỗ trợ hiển thị/cung cấp điện (5Gbps) 2x USB 3.2 Gen 1 Type-A (tốc độ dữ liệu lên đến 5Gbps) 1x HDMI 2.1 FRL 1x Giắc cắm âm thanh kết hợp 3.5mm 1x DC-in,,,,
https://cellphones.com.vn/huawei-matebook-14.html,Huawei Matebook 14,Huawei,Liên hệ,huawei-matebook-14,"Mua laptop Huawei Matebook 14 2020 giá rẻ, màn hình 2K, mỏng nhẹ. Bảo hành 12 tháng, đổi mới 30 ngày, trả góp 0%. Mua ngay Matebook 14 tại đây.","NVIDIA® GeForce® MX350, 2 GB GDDR5",,,,512 GB PCIe SSD,14 inches,"IPS, 100% sRGB, 300 nits",56 Wh,Windows 10 Home SL,2160 x 1440 pixels,10th Gen Intel® Core™ i5-10210U Processor,"USB-C X 1 (support data and DisplayPort and Charging), USB A3.0 port x 1, USB A2.0 port x 1, 3.5 mm headset and microphone 2-in-1 jack x 1, HDMI x 1",,,,Huawei Share Eye Comfort Mode HUAWEI PC Manager
https://cellphones.com.vn/laptop-dell-inspiron-15-3530-n5i7240w1.html,Laptop Dell Inspiron 15 3530 N5I7240W1,Dell,Liên hệ,laptop-dell-inspiron-15-3530-n5i7240w1,"Mua ngay Laptop Dell Inspiron 15 3530 N5I7240W1 giá rẻ - Hỗ trợ trả góp 0%, đổi mới 30 ngày, bảo hành chính hãng, giao hàng tận nơi miễn phí.",Intel Iris Xe Graphics,16GB,DDR4 2666MHz,2 khe rời đã sử dụng (2 x 8GB),512GB M.2 PCIe NVMe Solid Stat e Drive nâng cấp tối đa 2TB,15.6 inches,Độ phủ màu 45% NTSC Độ sáng 250 nits Màn hình chống chói LED Backlit Narrow Border Display,"4-Cell Battery, 54WHr","Windows 11 Home, Single Language English Office Home &amp; Student 2021",1920 x 1080 pixels (FullHD),"Intel Core i7-1355U  1,20 GHz - 5.00 GHz 12 MB",1 x  Cổng USB 3.2 Gen 1 1 x  Universal audio port 1 x Cổng USB 2.0 1 x Cổng HDMI 1.4 1 x  Cổng USB 3.2 Gen 1 Type-C,,,,
https://cellphones.com.vn/laptop-asus-x409ja-ek015t.html,Laptop ASUS X409JA-EK015T,ASUS,Liên hệ,laptop-asus-x409ja-ek015t,"Mua ngay Laptop ASUS X409JA-EK015T giá rẻ - Hỗ trợ trả góp 0%, đổi mới 30 ngày, bảo hành chính hãng, giao hàng tận nơi miễn phí.",Intel UHD Graphics,4GB,"DDR4 2666 MHz, nâng cấp tối đa 12GB",1 khe,512 GB SSD NVMe PCIeHỗ trợ khe cắm HDD SATA,14 inches,"Full HD, 60Hz",2-cell Li-ion,Windows 10 Home SL,1920 x 1080 pixels (FullHD),Intel Core i3 Ice Lake - 1005G1,2 x USB 2.0HDMIUSB 3.0USB Type-C,,,,
https://cellphones.com.vn/laptop-hp-omnibook-7-14-fr0033tu-c1mn2pa.html,Laptop HP OmniBook 7 14-FR0033TU C1MN2PA,HP,Liên hệ,laptop-hp-omnibook-7-14-fr0033tu-c1mn2pa,"Mua ngay Laptop HP OmniBook 7 14-FR0033TU C1MN2PA giá rẻ - Hỗ trợ trả góp 0%, đổi mới 30 ngày, bảo hành chính hãng, giao hàng tận nơi miễn phí.",Intel Graphics,16GB,LPDDR5-5200 MT/s Onboard,,512 GB PCIe Gen4 NVMe M.2 SSD,14 inches,Viền mỏng Màn hình chống chói Độ sáng 300 nits Độ phủ màu 62.5% sRGB,"4-cell, 68 Wh Li-ion polymer Bộ đổi nguồn USB Type-C 65 WHỗ trợ sạc pin nhanh: khoảng 50% trong 45 phút",Windows 11 Home Single Language + Office,1920 x 1200 pixels (WUXGA),"Intel Core Ultra 5 225U (lên đến 4.8 GHz với Công nghệ Intel Turbo Boost, bộ nhớ đệm L3 12 MB, 12 lõi, 14 luồng)","1 x USB Type-A  1 x USB Type-A  1 x HDMI-out 2.1 1 x combo tai nghe/micro 1 x Thunderbolt 4 Type-C 40Gbps (Power Delivery 3.1, DP 2.1, HP Sleep and Charge) 1 x USB Type-C 10Gbps (Power Delivery 3.1, DP 1.4a, HP Sleep and Charge)",Intel AI Boost (12 NPU TOPS),,,
https://cellphones.com.vn/laptop-lenovo-ideapad-slim-3-15q8x10-83n3002pvn.html,Laptop Lenovo IdeaPad Slim 3 15Q8X10 83N3002PVN,Lenovo,Liên hệ,laptop-lenovo-ideapad-slim-3-15q8x10-83n3002pvn,"Mua ngay Laptop Lenovo IdeaPad Slim 3 15Q8X10 83N3002PVN giá rẻ - Hỗ trợ trả góp 0%, đổi mới 30 ngày, bảo hành chính hãng, giao hàng tận nơi miễn phí.",Qualcomm Adreno,16GB,LPDDR5x-8448 Onboard,Không nâng cấp,"512GB SSD M.2 2242 PCIe 4.0x4 NVMe (Hỗ trợ tối đa 2 ổ M.2 2242 SSD, dung lượng tối đa 1TB mỗi ổ)",15.3 inches,Độ sáng 300nits Màn hình chống chóiĐộ phủ màu 45% NTSC,"60Wh, 65W Round Tip (3-pin)","Windows 11 Home Single Language (on ARM), English + Microsoft 365 Basic + Office Home 2024",1920 x 1200 pixels (WUXGA),"Snapdragon X X1-26-100, 8C, Max Turbo up to 3.0GHz, 30MB","2x USB-A (5Gbps / USB 3.2 Gen 1) 1x USB-C (5Gbps / USB 3.2 Gen 1), với USB PD 3.0 và DP 1.2 1x HDMI 1.4 1x Giắc cắm kết hợp tai nghe/micrô (3.5mm) 1x Đầu đọc thẻ SD 1x Đầu nối nguồn","Qualcomm Hexagon NPU, up to 45 TOPS",,,
https://cellphones.com.vn/laptop-asus-vivobook-14-a1407qa-ly114w.html,Laptop ASUS VivoBook 14 A1407QA-LY114W,ASUS,Liên hệ,laptop-asus-vivobook-14-a1407qa-ly114w,"Mua ngay Laptop ASUS VivoBook 14 A1407QA-LY114W giá rẻ - Hỗ trợ trả góp 0%, đổi mới 30 ngày, bảo hành chính hãng, giao hàng tận nơi miễn phí.",Qualcomm Adreno GPU,16GB,LPDDR5X on board,,512GB M.2 NVMe PCIe 4.0 SSD,14 inches,Độ sáng 300nitsĐộ phủ màu 45% NTSCMàn hình chống chói,"50WHrs, 3S1P, 3-cell Li-ion",Windows 11 Home,1920 x 1200 pixels (WUXGA),"Snapdragon X  X1 26 100 (30MB Cache, up to 2.97GHz,  8 lõi, 8 luồng)","2 x USB 3.2 Gen 1 Type-A (tốc độ lên đến 5Gbps) 2 x USB 4.0 Gen 3 Type-C (hỗ trợ xuất hình &amp; sạc Power Delivery, tốc độ lên đến 40Gbps) 1 x HDMI 2.1 (TMDS) 1 x Jack tai nghe / micro 3.5mm",Qualcomm Hexagon NPU up to 45TOPS,,,
https://cellphones.com.vn/macbook-air-15-m5-10-cpu-10-gpu-16gb-1tb-sac-70w.html,MacBook Air M5 15 inch 2026 10CPU 10GPU 16GB 1TB Sạc 70W | Chính hãng Apple Việt Nam,Apple,Liên hệ,macbook-air-15-m5-10-cpu-10-gpu-16gb-1tb-sac-70w,"Mua ngay MacBook Air M5 15 inch 2026 10CPU 10GPU 16GB 1TB Sạc 70W giá rẻ - Hỗ trợ trả góp 0%, đổi mới 30 ngày, bảo hành chính hãng, giao hàng tận nơi miễn phí.",GPU 10 lõi Neural Accelerators Công nghệ dò tia tốc độ cao bằng phần cứngNeural Engine 16 lõi Băng thông bộ nhớ 153GB/s,16GB,,,1TB,15.3 inches,Màn hình Liquid Retina Màn hình có đèn nền LED với công nghệ IPS Độ sáng 500 nit Hỗ trợ một tỷ màu Dải màu rộng (P3) Công nghệ True ToneHỗ trợ lên đến hai màn hình ngoài,"Pin Li-Po 66,5 watt‑giờ tích hợpThời gian xem video trực tuyến lên đến 18 giờ Thời gian duyệt web trên mạng không dây lên đến 15 giờ",macOS,2880 x 1864 pixels,Chip Apple M5 CPU 10 lõi với 4 lõi siêu xử lý và 6 lõi tiết kiệm điện,"Cổng sạc MagSafe 3 Jack cắm tai nghe 3,5 mm Hai cổng Thunderbolt 4 (USB-C) hỗ trợ Sạc / DisplayPort / Thunderbolt 4 (lên đến 40Gb/s) / USB 4 (lên đến 40Gb/s)",,,,
https://cellphones.com.vn/laptop-hp-15-fd0306tu-a2nl7pa.html,Laptop HP 15-FD0306TU A2NL7PA,HP,Liên hệ,laptop-hp-15-fd0306tu-a2nl7pa,"Mua ngay Laptop HP 15-FD0306TU A2NL7PA giá rẻ - Hỗ trợ trả góp 0%, đổi mới 30 ngày, bảo hành chính hãng, giao hàng tận nơi miễn phí.",Intel UHD Graphics,8GB,DDR4 3200Mhz,"2 khe (2 x 4GB, tối đa 16GB)",256GB SSD M.2 NVMe PCIe,15.6 inches,Màn hình chống chóiĐộ sáng 250 nits Độ phủ màu 45% NTSC," 3-cell, 41 Wh Li-ion",Windows 11 Home,1920 x 1080 pixels (FullHD),"Intel Core i3-1315U (6 lõi / 8 luồng, 1.2 GHz, Up to 4.5 GHz, 10Mb Cache)",1 x HDMI 2 x USB Type-A 1 x USB Type-C (chỉ hỗ trợ truyền dữ liệu) 1 x Headphone/microphone combo,,,,
https://cellphones.com.vn/laptop-asus-vivobook-s14-s3407qa-sf043ws.html,Laptop ASUS Vivobook S14 S3407QA-SF043WS,ASUS,Liên hệ,laptop-asus-vivobook-s14-s3407qa-sf043ws,"Mua ngay Laptop ASUS Vivobook S14 S3407QA-SF043WS giá rẻ - Hỗ trợ trả góp 0%, đổi mới 30 ngày, bảo hành chính hãng, giao hàng tận nơi miễn phí.",Qualcomm Adreno GPU,16GB,LPDDR5X Onboard,,512GB M.2 NVMe PCIe 4.0 SSD,14 inches,Độ sáng 300 nits Độ phủ màu 95% DCI-P3 Tỷ lệ tương phản 1.000.000:1 1.07 tỷ màu Màn hình chống chói giảm 70% ánh sáng xanh có hại Được chứng nhận bởi TÜV Rheinland,"70WHrs, 3S1P, 3-cell Li-ion",Windows 11 Home + Microsoft Office Home 2024 + Microsoft 365 Basic,1920 x 1200 pixels,"Snapdragon X X1 26 100 (30MB Cache, up to 2.97GHz, 8 lõi, 8 luồng)",2x USB 3.2 Gen 1 Type-A (tốc độ dữ liệu lên đến 5Gbps) 2x USB 4.0 Gen 3 Type-C hỗ trợ hiển thị/cấp nguồn (tốc độ dữ liệu lên đến 40Gbps) 1x HDMI 2.1 TMDS 1x Giắc cắm âm thanh kết hợp 3.5mm,Qualcomm Hexagon NPU up to 45TOPS,,,
https://cellphones.com.vn/laptop-dell-inspiron-n7490-n4i5106w.html,Laptop Dell Inspiron N7490-N4I5106W,Dell,Liên hệ,laptop-dell-inspiron-n7490-n4i5106w,"Mua ngay Laptop Dell Inspiron N7490-N4I5106W giá rẻ - Hỗ trợ trả góp 0%, đổi mới 30 ngày, bảo hành chính hãng, giao hàng tận nơi miễn phí.",Intel UHD Graphics,8GB,LPDDR3,,512GB SSD ,14 inches,Truelife LED-backlit,65 W,Windows 10 ,1920 x 1200 pixels (FullHD+),Intel Core I5 -10210U,,,,,
https://cellphones.com.vn/laptop-asus-tuf-gaming-a14-fa401gm-rg013w-ryzen-ai-9.html,Laptop ASUS TUF Gaming A14 FA401GM-RG013W,ASUS,Liên hệ,laptop-asus-tuf-gaming-a14-fa401gm-rg013w-ryzen-ai-9,"Mua ngay Laptop ASUS TUF Gaming A14 FA401GM-RG013W giá rẻ - Hỗ trợ trả góp 0%, đổi mới 30 ngày, bảo hành chính hãng, giao hàng tận nơi miễn phí.",NVIDIA GeForce RTX 5060 8GB GDDR7 AMD Radeon Graphics,32GB,LPDDR5X on board,"2 khe (2 x 16GB, không nâng cấp)","1TB PCIe 4.0 NVMe M.2 SSD (2 Khe cắm M.2 hỗ trợ cả SATA hoặc NVMe, tối đa 2TB)",14 inches,Độ sáng 400 nits  Tỷ lệ tương phản 1000:1 Độ phủ màu SRGB 100% Màn hình chống chói G-Sync,"73WHrs, 4S1P, 4-cell Li-ion Sạc từ 0-50% trong 30 phút",Windows 11 Home,2560 x 1600 pixels (2.5K),"AMD Ryzen AI 9 465 2.0GHz (34MB Cache, up to 5.0GHz, 10 lõi, 20 luồng)","1 x USB-C USB 4 (DisplayPort, Power Delivery, 40Gbps) 1 x USB-C 3.2 Gen 2 (DisplayPort, G-SYNC, 10Gbps) 2 x USB 3.2 Gen 2 Type-A (10Gbps) 1 x microSD UHS-II (312MB/s) 1 x HDMI 2.1 FRL 1 x jack âm thanh 3.5 mm Micro tích hợp",AMD XDNA NPU up to 50TOPS,,,
https://cellphones.com.vn/laptop-asus-vivobook-s16-s3607aa-sh042w.html,Laptop ASUS VivoBook S16 S3607AA-SH042W,ASUS,Liên hệ,laptop-asus-vivobook-s16-s3607aa-sh042w,"Mua ngay Laptop ASUS VivoBook S16 S3607AA-SH042W giá rẻ - Hỗ trợ trả góp 0%, đổi mới 30 ngày, bảo hành chính hãng, giao hàng tận nơi miễn phí.",Intel Arc Graphics,16GB,DDR5 on board,Có thể nâng cấp; Cần tháo vỏ dưới/trên.,512GB M.2 NVMe PCIe 4.0 SSD,16 inches,"Thời gian phản hồi 0.2ms Độ sáng 300 nits Độ phủ màu 95% DCI-P3 Tỷ lệ tương phản 1.000.000:1 1.07 tỷ màu Màn hình chống chói, giảm phản xạ (AGLR) Giảm 70% ánh sáng xanh có hại","70WHrs, 4S1P, 4-cell Li-ion",Windows 11 Home,1920 x 1200 pixels (WUXGA),"Intel Core Ultra 5 325 2.1 GHz (12MB Cache, up to 4.5 GHz, 8 lõi, 8 luồng)",2x USB-A 3.2 Gen 1 (5Gbps) 2x USB-C 3.2 Gen 1 (hỗ trợ xuất hình &amp; sạc) 1x HDMI 2.1 TMDS 1x jack tai nghe/mic 3.5mm,Intel NPU up to 47TOPS,,,
https://cellphones.com.vn/laptop-asus-zenbook-14-ux3405ca-pz204ws.html,Laptop ASUS Zenbook 14 UX3405CA-PZ204WS,ASUS,Liên hệ,laptop-asus-zenbook-14-ux3405ca-pz204ws,"Mua ngay Laptop ASUS Zenbook 14 UX3405CA-PZ204WS giá rẻ - Hỗ trợ trả góp 0%, đổi mới 30 ngày, bảo hành chính hãng, giao hàng tận nơi miễn phí.",Intel Arc Graphics,32GB,LPDDR5X on board,,1TB M.2 NVMe PCIe 4.0 SSD,14 inches,Thời gian phản hồi 0.2ms Độ sáng 400nitsĐộ sáng tối đa 500nits HDRĐộ phủ màu 100% DCI-P3 Gamut mappingHDR True Black 5001.07 tỷ màuGiảm 70% ánh sáng xanh có hạiTÜV Rheinland-certifiedMàn hình chăm sóc mắt SGS,"75WHrs, 2S2P, 4-cell Li-ion",Windows 11 Home + Microsoft Office Home 2024 + Microsoft 365 Basic,2880 x 1800 pixels,"Intel Core Ultra 9 285H 2.9 GHz (24MB Cache, up to 5.4 GHz, 16 lõi, 16 luồng)",1x USB 3.2 Gen 1 Type-A (tốc độ dữ liệu lên đến 5Gbps) 2x Thunderbolt 4 hỗ trợ hiển thị/cung cấp điện (tốc độ dữ liệu lên đến 40Gbps) 1x HDMI 2.1 TMDS 1x Giắc cắm âm thanh kết hợp 3.5mm,Intel AI Boost NPU up to 13,,,
https://cellphones.com.vn/laptop-asus-vivobook-x509jp-ej169t.html,Laptop Asus Vivobook X509JP-EJ169T,ASUS,Liên hệ,laptop-asus-vivobook-x509jp-ej169t,"Mua ngay Laptop Asus Vivobook X509JP-EJ169T giá rẻ - Hỗ trợ trả góp 0%, đổi mới 30 ngày, bảo hành chính hãng, giao hàng tận nơi miễn phí.",Nvidia MX330-2GB,8GB,DDR4-3200 SDRAM (1x8GB),2 khe,512GB SSD,15.6 inches,,2 cell,Windows 10 Home,,Core i7 1065G7 1.3Ghz-8Mb,2x USB 2.0  1x USB3.1 Type A (Gen1)  1x USB3.1 Type C (Gen 1) 1x HDMI 1.4,,,,
https://cellphones.com.vn/laptop-msi-gaming-gf63-thin-10scxr-427vn.html,Laptop MSI Gaming GF63 Thin 10SCXR - 427VN,MSI,Liên hệ,laptop-msi-gaming-gf63-thin-10scxr-427vn,"Mua ngay Laptop MSI Gaming GF63 Thin 10SCXR - 427VN  giá rẻ - Hỗ trợ trả góp 0%, đổi mới 30 ngày, bảo hành chính hãng, giao hàng tận nơi miễn phí.",GeForce GTX 1650 MaxQ 4GB,8GB,DDR4 ,,SSD 256GB,15.6 inches,IPS   60 Hz  LED-backlit,"3-cell Li-ion, 51 Wh",Windows 10 Home SL,1920 x 1080 pixels (FullHD),Intel Core i5-10300H,3 x USB 3.1  1 HDMI LAN (RJ45)  1 USB 3.21 USB Type-C,,,,
https://cellphones.com.vn/laptop-asus-vivobook-x515ea-bq993t.html,Laptop Asus Vivobook X515EA-BQ993T,ASUS,Liên hệ,laptop-asus-vivobook-x515ea-bq993t ,"Mua ngay Laptop Asus Vivobook X515EA-BQ993T  giá rẻ - Hỗ trợ trả góp 0%, đổi mới 30 ngày, bảo hành chính hãng, giao hàng tận nơi miễn phí.",Intel Iris Xe Graphics,8GB,DDR4,,512GB SSD,15.6 inches,"IPS 250 nits, Anti-glare LED-backlit, 45% NTSC, "," 2 Cell, 37 W",Windows 10,1920 x 1080 pixels (FullHD),Intel Core i5-1135G7,1x DC-in jack  1x HDMI 1 xJack 3.5 mm 1 xType C 2 x USB 2.0,,,,
https://cellphones.com.vn/laptop-hp-pavilion-x360-14-i7.html,Laptop HP Pavilion x360 14-DW1019TU 2H3N7PA,HP,Liên hệ,laptop-hp-pavilion-x360-14-i7,"Mua ngay Laptop HP Pavilion x360 14 I7 giá rẻ - Hỗ trợ trả góp 0%, đổi mới 30 ngày, bảo hành chính hãng, giao hàng tận nơi miễn phí.",Intel Iris Xe Graphics,8GB,"DDR4 3200Mhz, 2 khe cắm, hỗ trợ tối đa 16GB",,512 GB PCIe NVMe M.2 SSD,14 inches,Độ sáng 250 nits 45% NTSC,3 Cell 43WHr,Windows 10 Home SL,1920 x 1080 pixels (FullHD),"Intel Core i7-1165G7, tốc độ 2.8GHz tối đa lên đến 4.7GHz, bộ nhớ đệm 12MB","1 cổng USB Type-C SuperSpeed hỗ trợ Power Delivery, DisplayPort™ 1.4, HP Sleep and Charge 2 cổng USB Type-A SuperSpeed 1 cổng HDMI 2.0 1 cổng sạc AC 1 cổng combo tai nghe 3.5mm",,,,
https://cellphones.com.vn/laptop-lenovo-ideapad-slim-5-14akp10-83hx001jvn-ryzen-ai-7.html,Laptop Lenovo IdeaPad Slim 5 OLED 14AKP10 83HX001JVN,Lenovo,Liên hệ,laptop-lenovo-ideapad-slim-5-14akp10-83hx001jvn-ryzen-ai-7,"Mua ngay Laptop Lenovo IdeaPad Slim 5 14AKP10 83HX001JVN giá rẻ - Hỗ trợ trả góp 0%, đổi mới 30 ngày, bảo hành chính hãng, giao hàng tận nơi miễn phí.",AMD Radeon 860M Graphics,32GB,DDR5-5600,"2 khe (2 x 16GB SO-DIMM DDR5-5600, tối đa 32GB)","1TB SSD M.2 2242 PCIe 4.0x4 NVMe (Tối đa hai ổ đĩa, 2x M.2 SSD • M.2 2242 SSD lên đến 1TB)",14 inches,Độ sáng 400nits Glossy Độ phủ màu 100% DCI-P3 DisplayHDR True Black 500           ,60Wh (65W USB-C Slim (Wall-mount)),"Windows 11 Home Single Language, English",1920 x 1200 pixels (WUXGA),"AMD Ryzen AI 7 350 (8 lõi / 16 luồng, 2.0 / 5.0GHz, 8MB L2 / 16MB L3)","1x USB-A (5Gbps / 3.2 Gen 1) 1x USB-A (5Gbps /  3.2 Gen 1), Luôn bật 2x USB-C (10Gbps / 3.2 Gen 2), với USB PD 3.0 và DisplayPort 1.4 1x HDMI 2.1, lên đến 4K/60Hz 1x giắc cắm kết hợp tai nghe / micrô (3.5 mm) 1x đầu đọc thẻ nhớ microSD","AMD Ryzen AI, up to 50 TOPS",,,
